car_id,car_type,car_class,number_seat_first_class,number_seat_second_class,train_id
6413,VTU,B,0,88,1057
6414,VU,B,0,88,1057
6415,VU,B,0,88,1058
6416,VU,B,0,88,1058
6417,VU,A,58,0,1058
6418,VU,B,0,88,1058
6419,VTU,A,58,0,1058
6420,VU,A,58,0,1058
6421,VU,A,58,0,1058
6422,VU,A,58,0,1059
6423,VTU,A,58,0,1059
6424,VU,B,0,88,1059
6425,VTU,A,58,0,1059
6426,VTU,B,0,88,1059
6427,VU,B,0,88,1059
6428,VU,B,0,88,1059
6429,VU,B,0,88,1060
6430,VTU,A,58,0,1060
6431,VTU,B,0,88,1060
6432,VU,B,0,88,1060
6433,VTU,A,58,0,1060
6434,VU,A,58,0,1061
6435,VU,A,58,0,1061
6436,VU,B,0,88,1061
6437,VU,A,58,0,1061
6438,VU,B,0,88,1061
6439,VTU,B,0,88,1062
6440,VTU,B,0,88,1062
6441,VU,A,58,0,1062
6442,VTU,B,0,88,1062
6443,VU,B,0,88,1062
6444,VTU,B,0,88,1062
6445,VU,B,0,88,1062
6446,VTU,A,58,0,1062
6447,VTU,A,58,0,1063
6448,VTU,B,0,88,1063
6449,VTU,A,58,0,1063
6450,VTU,A,58,0,1063
6451,VU,A,58,0,1063
6452,VU,B,0,88,1063
6453,VTU,B,0,88,1063
6454,VTU,A,58,0,1063
6455,VTU,A,58,0,1064
6456,VU,A,58,0,1064
6457,VTU,B,0,88,1064
6458,VTU,B,0,88,1064
6459,VTU,B,0,88,1064
6460,VTU,A,58,0,1064
6461,VTU,A,58,0,1065
6462,VTU,B,0,88,1065
6463,VU,B,0,88,1065
6464,VU,A,58,0,1065
6465,VU,B,0,88,1065
6466,VTU,A,58,0,1066
6467,VU,B,0,88,1066
6468,VU,B,0,88,1066
6469,VU,B,0,88,1066
6470,VU,A,58,0,1066
6471,VTU,A,58,0,1066
6472,VTU,B,0,88,1067
6473,VTU,A,58,0,1067
6474,VTU,B,0,88,1067
6475,VU,A,58,0,1067
6476,VTU,A,58,0,1067
6477,VU,A,58,0,1068
6478,VU,A,58,0,1068
6479,VTU,A,58,0,1068
6480,VTU,B,0,88,1068
6481,VU,A,58,0,1068
6482,VU,B,0,88,1068
6483,VTU,B,0,88,1068
6484,VTU,B,0,88,1068
6485,VU,A,58,0,1069
6486,VTU,A,58,0,1069
6487,VU,A,58,0,1069
6488,VU,B,0,88,1069
6489,VU,A,58,0,1069
6490,VU,B,0,88,1070
6491,VTU,B,0,88,1070
6492,VU,B,0,88,1070
6493,VU,B,0,88,1070
6494,VU,B,0,88,1070
6495,VTU,B,0,88,1070
6496,VU,A,58,0,1071
6497,VU,B,0,88,1071
6498,VTU,A,58,0,1071
6499,VTU,A,58,0,1071
6500,VU,B,0,88,1071
6501,VTU,B,0,88,1071
6502,VTU,B,0,88,1072
6503,VTU,B,0,88,1072
6504,VU,B,0,88,1072
6505,VTU,B,0,88,1072
6506,VTU,A,58,0,1072
6507,VU,A,58,0,1072
6508,VU,B,0,88,1072
6509,VTU,A,58,0,1073
6510,VU,B,0,88,1073
6511,VU,A,58,0,1073
6512,VU,A,58,0,1073
6513,VTU,A,58,0,1074
6514,VU,B,0,88,1074
6515,VU,A,58,0,1074
6516,VTU,B,0,88,1074
6517,VTU,B,0,88,1074
6518,VTU,B,0,88,1075
6519,VTU,A,58,0,1075
6520,VU,B,0,88,1075
6521,VTU,A,58,0,1075
6522,VTU,A,58,0,1075
6523,VTU,A,58,0,1075
6524,VTU,B,0,88,1076
6525,VU,A,58,0,1076
6526,VU,A,58,0,1076
6527,VTU,B,0,88,1076
6528,VU,B,0,88,1076
6529,VTU,A,58,0,1076
6530,VU,B,0,88,1076
6531,VTU,A,58,0,1077
6532,VTU,A,58,0,1077
6533,VTU,B,0,88,1077
6534,VTU,A,58,0,1077
6535,VU,A,58,0,1077
6536,VTU,A,58,0,1077
6537,VU,B,0,88,1077
6538,VU,A,58,0,1077
6539,VU,B,0,88,1078
6540,VU,A,58,0,1078
6541,VU,B,0,88,1078
6542,VU,B,0,88,1078
6543,VU,B,0,88,1078
6544,VU,B,0,88,1078
6545,VU,B,0,88,1078
6546,VU,B,0,88,1079
6547,VTU,B,0,88,1079
6548,VU,B,0,88,1079
6549,VU,A,58,0,1079
6550,VTU,B,0,88,1079
6551,VTU,B,0,88,1079
6552,VTU,B,0,88,1079
6553,VU,B,0,88,1080
6554,VTU,A,58,0,1080
6555,VU,B,0,88,1080
6556,VTU,B,0,88,1080
6557,VU,A,58,0,1080
6558,VTU,B,0,88,1081
6559,VU,A,58,0,1081
6560,VU,A,58,0,1081
6561,VTU,A,58,0,1081
6562,VTU,B,0,88,1081
6563,VU,B,0,88,1081
6564,VTU,B,0,88,1082
6565,VTU,B,0,88,1082
6566,VTU,A,58,0,1082
6567,VTU,B,0,88,1082
6568,VTU,A,58,0,1082
6569,VTU,A,58,0,1083
6570,VU,B,0,88,1083
6571,VTU,A,58,0,1083
6572,VU,A,58,0,1083
6573,VU,B,0,88,1083
6574,VTU,A,58,0,1084
6575,VU,B,0,88,1084
6576,VTU,B,0,88,1084
6577,VU,B,0,88,1084
6578,VTU,A,58,0,1084
6579,VU,B,0,88,1084
6580,VU,A,58,0,1084
6581,VU,B,0,88,1084
6582,VU,A,58,0,1085
6583,VTU,A,58,0,1085
6584,VU,A,58,0,1085
6585,VTU,B,0,88,1085
6586,VU,A,58,0,1085
6587,VU,A,58,0,1086
6588,VU,B,0,88,1086
6589,VTU,B,0,88,1086
6590,VU,A,58,0,1086
6591,VU,A,58,0,1086
6592,VU,B,0,88,1086
6593,VU,B,0,88,1087
6594,VU,B,0,88,1087
6595,VTU,B,0,88,1087
6596,VU,B,0,88,1087
6597,VU,B,0,88,1087
6598,VU,A,58,0,1087
6599,VU,A,58,0,1088
6600,VU,B,0,88,1088
6601,VU,A,58,0,1088
6602,VU,A,58,0,1088
6603,VU,B,0,88,1088
6604,VU,A,58,0,1089
6605,VTU,A,58,0,1089
6606,VU,B,0,88,1089
6607,VTU,A,58,0,1089
6608,VU,B,0,88,1089
6609,VU,B,0,88,1089
6610,VTU,B,0,88,1090
6611,VU,B,0,88,1090
6612,VU,A,58,0,1090
6613,VTU,B,0,88,1090
6614,VTU,B,0,88,1090
6615,VU,B,0,88,1090
6616,VU,A,58,0,1090
6617,VTU,B,0,88,1090
6618,VTU,B,0,88,1091
6619,VTU,A,58,0,1091
6620,VU,A,58,0,1091
6621,VTU,A,58,0,1091
6622,VU,A,58,0,1091
6623,VTU,B,0,88,1091
6624,VTU,A,58,0,1091
6625,VU,A,58,0,1091
6626,VTU,A,58,0,1092
6627,VTU,B,0,88,1092
6628,VU,A,58,0,1092
6629,VU,B,0,88,1092
6630,VTU,A,58,0,1092
6631,VU,B,0,88,1092
6632,VU,B,0,88,1092
6633,VU,A,58,0,1093
6634,VTU,B,0,88,1093
6635,VU,B,0,88,1093
6636,VU,A,58,0,1093
6637,VTU,B,0,88,1093
6638,VTU,B,0,88,1093
6639,VTU,A,58,0,1093
6640,VU,A,58,0,1094
6641,VU,B,0,88,1094
6642,VTU,A,58,0,1094
6643,VTU,A,58,0,1094
6644,VTU,A,58,0,1094
6645,VU,A,58,0,1094
6646,VU,B,0,88,1095
6647,VTU,A,58,0,1095
6648,VTU,A,58,0,1095
6649,VTU,B,0,88,1095
6650,VU,B,0,88,1096
6651,VTU,B,0,88,1096
6652,VTU,A,58,0,1096
6653,VU,A,58,0,1096
6654,VU,A,58,0,1096
6655,VU,B,0,88,1097
6656,VU,A,58,0,1097
6657,VU,A,58,0,1097
6658,VTU,B,0,88,1097
6659,VTU,A,58,0,1097
6660,VTU,B,0,88,1098
6661,VU,A,58,0,1098
6662,VTU,A,58,0,1098
6663,VTU,A,58,0,1098
6664,VU,B,0,88,1099
6665,VU,A,58,0,1099
6666,VU,B,0,88,1099
6667,VU,B,0,88,1099
6668,VU,B,0,88,1099
6669,VU,B,0,88,1099
6670,VU,B,0,88,1099
6671,VU,A,58,0,1099
6672,VU,A,58,0,1100
6673,VU,A,58,0,1100
6674,VTU,B,0,88,1100
6675,VTU,A,58,0,1100
6676,VTU,A,58,0,1100
6677,VTU,A,58,0,1100
6678,VU,A,58,0,1100
6679,VU,A,58,0,1101
6680,VU,A,58,0,1101
6681,VTU,B,0,88,1101
6682,VU,A,58,0,1101
6683,VU,B,0,88,1101
6684,VTU,A,58,0,1101
6685,VU,B,0,88,1101
6686,VTU,B,0,88,1101
6687,VU,A,58,0,1102
6688,VU,B,0,88,1102
6689,VTU,A,58,0,1102
6690,VU,B,0,88,1102
6691,VU,A,58,0,1102
6692,VU,A,58,0,1102
6693,VU,B,0,88,1102
6694,VU,A,58,0,1102
6695,VU,A,58,0,1103
6696,VTU,A,58,0,1103
6697,VTU,B,0,88,1103
6698,VTU,B,0,88,1103
6699,VU,B,0,88,1103
6700,VU,B,0,88,1104
6701,VU,A,58,0,1104
6702,VTU,A,58,0,1104
6703,VU,B,0,88,1104
6704,VTU,A,58,0,1104
6705,VU,A,58,0,1104
6706,VTU,B,0,88,1105
6707,VTU,B,0,88,1105
6708,VU,A,58,0,1105
6709,VTU,B,0,88,1105
6710,VU,A,58,0,1105
6711,VTU,B,0,88,1106
6712,VU,B,0,88,1106
6713,VTU,B,0,88,1106
6714,VTU,A,58,0,1106
6715,VU,B,0,88,1106
6716,VTU,A,58,0,1107
6717,VU,A,58,0,1107
6718,VU,A,58,0,1107
6719,VU,B,0,88,1107
6720,VU,A,58,0,1107
6721,VU,A,58,0,1107
6722,VTU,A,58,0,1107
6723,VU,A,58,0,1107
6724,VTU,B,0,88,1108
6725,VU,A,58,0,1108
6726,VTU,A,58,0,1108
6727,VU,A,58,0,1108
6728,VTU,A,58,0,1108
6729,VU,B,0,88,1108
6730,VTU,A,58,0,1109
6731,VTU,B,0,88,1109
6732,VU,A,58,0,1109
6733,VU,B,0,88,1109
6734,VTU,B,0,88,1109
6735,VU,A,58,0,1109
6736,VU,B,0,88,1110
6737,VU,B,0,88,1110
6738,VU,B,0,88,1110
6739,VTU,B,0,88,1110
6740,VU,B,0,88,1110
6741,VU,A,58,0,1110
6742,VTU,A,58,0,1110
6743,VU,B,0,88,1111
6744,VTU,B,0,88,1111
6745,VU,A,58,0,1111
6746,VU,B,0,88,1111
6747,VTU,A,58,0,1112
6748,VU,B,0,88,1112
6749,VU,A,58,0,1112
6750,VTU,B,0,88,1112
6751,VTU,A,58,0,1112
6752,VU,A,58,0,1112
6753,VU,B,0,88,1112
6754,VU,A,58,0,1113
6755,VU,A,58,0,1113
6756,VTU,A,58,0,1113
6757,VU,B,0,88,1113
6758,VU,A,58,0,1113
6759,VTU,A,58,0,1113
6760,VTU,A,58,0,1113
6761,VTU,A,58,0,1114
6762,VTU,B,0,88,1114
6763,VTU,B,0,88,1114
6764,VU,B,0,88,1114
6765,VU,B,0,88,1115
6766,VTU,A,58,0,1115
6767,VTU,A,58,0,1115
6768,VU,A,58,0,1115
6769,VTU,B,0,88,1115
6770,VU,A,58,0,1116
6771,VU,B,0,88,1116
6772,VTU,A,58,0,1116
6773,VTU,A,58,0,1116
6774,VU,B,0,88,1116
6775,VTU,B,0,88,1116
6776,VU,B,0,88,1117
6777,VTU,A,58,0,1117
6778,VTU,B,0,88,1117
6779,VU,A,58,0,1117
6780,VU,B,0,88,1117
6781,VTU,B,0,88,1117
6782,VU,A,58,0,1118
6783,VTU,B,0,88,1118
6784,VU,A,58,0,1118
6785,VTU,B,0,88,1118
6786,VTU,A,58,0,1119
6787,VTU,B,0,88,1119
6788,VU,A,58,0,1119
6789,VU,A,58,0,1119
6790,VU,A,58,0,1119
6791,VTU,B,0,88,1119
6792,VU,A,58,0,1119
6793,VTU,B,0,88,1120
6794,VU,B,0,88,1120
6795,VTU,B,0,88,1120
6796,VU,A,58,0,1120
6797,VTU,A,58,0,1120
6798,VTU,A,58,0,1121
6799,VU,A,58,0,1121
6800,VTU,B,0,88,1121
6801,VTU,A,58,0,1121
6802,VU,B,0,88,1121
6803,VU,B,0,88,1121
6804,VU,B,0,88,1121
6805,VU,A,58,0,1122
6806,VTU,B,0,88,1122
6807,VU,B,0,88,1122
6808,VTU,B,0,88,1122
6809,VU,B,0,88,1122
6810,VU,B,0,88,1122
6811,VU,A,58,0,1122
6812,VTU,B,0,88,1122
6813,VTU,A,58,0,1123
6814,VU,B,0,88,1123
6815,VTU,A,58,0,1123
6816,VU,A,58,0,1123
6817,VU,A,58,0,1123
6818,VU,B,0,88,1123
6819,VTU,A,58,0,1124
6820,VTU,A,58,0,1124
6821,VU,B,0,88,1124
6822,VU,A,58,0,1124
6823,VU,A,58,0,1125
6824,VTU,B,0,88,1125
6825,VTU,A,58,0,1125
6826,VTU,A,58,0,1125
6827,VU,A,58,0,1125
6828,VU,A,58,0,1125
6829,VTU,A,58,0,1125
6830,VTU,A,58,0,1125
6831,VTU,B,0,88,1126
6832,VTU,A,58,0,1126
6833,VU,B,0,88,1126
6834,VU,A,58,0,1126
6835,VTU,A,58,0,1126
6836,VU,B,0,88,1126
6837,VU,A,58,0,1127
6838,VU,A,58,0,1127
6839,VU,B,0,88,1127
6840,VTU,B,0,88,1127
6841,VU,A,58,0,1128
6842,VTU,B,0,88,1128
6843,VU,B,0,88,1128
6844,VTU,A,58,0,1128
6845,VTU,B,0,88,1128
6846,VU,B,0,88,1129
6847,VTU,A,58,0,1129
6848,VTU,B,0,88,1129
6849,VU,B,0,88,1129
6850,VU,A,58,0,1130
6851,VTU,B,0,88,1130
6852,VTU,B,0,88,1130
6853,VU,B,0,88,1130
6854,VTU,A,58,0,1131
6855,VU,A,58,0,1131
6856,VU,A,58,0,1131
6857,VTU,B,0,88,1131
6858,VU,A,58,0,1132
6859,VU,A,58,0,1132
6860,VTU,A,58,0,1132
6861,VTU,A,58,0,1132
6862,VTU,B,0,88,1132
6863,VU,A,58,0,1132
6864,VU,A,58,0,1132
6865,VTU,A,58,0,1133
6866,VU,B,0,88,1133
6867,VTU,B,0,88,1133
6868,VTU,B,0,88,1133
6869,VTU,B,0,88,1133
6870,VU,A,58,0,1133
6871,VU,B,0,88,1133
6872,VU,A,58,0,1134
6873,VU,B,0,88,1134
6874,VTU,B,0,88,1134
6875,VTU,A,58,0,1134
6876,VTU,B,0,88,1135
6877,VU,B,0,88,1135
6878,VTU,B,0,88,1135
6879,VU,A,58,0,1135
6880,VTU,A,58,0,1135
6881,VU,B,0,88,1135
6882,VTU,A,58,0,1135
6883,VU,B,0,88,1135
6884,VTU,A,58,0,1136
6885,VTU,B,0,88,1136
6886,VU,A,58,0,1136
6887,VU,A,58,0,1136
6888,VU,A,58,0,1136
6889,VU,A,58,0,1136
6890,VU,A,58,0,1136
6891,VU,B,0,88,1136
6892,VU,B,0,88,1137
6893,VTU,A,58,0,1137
6894,VTU,B,0,88,1137
6895,VU,B,0,88,1137
6896,VU,B,0,88,1137
6897,VU,B,0,88,1138
6898,VTU,A,58,0,1138
6899,VTU,A,58,0,1138
6900,VTU,B,0,88,1138
6901,VU,B,0,88,1138
6902,VTU,B,0,88,1139
6903,VTU,B,0,88,1139
6904,VTU,A,58,0,1139
6905,VU,A,58,0,1139
6906,VU,B,0,88,1140
6907,VU,B,0,88,1140
6908,VU,B,0,88,1140
6909,VU,B,0,88,1140
6910,VU,A,58,0,1140
6911,VTU,B,0,88,1141
6912,VU,A,58,0,1141
6913,VTU,A,58,0,1141
6914,VTU,A,58,0,1141
6915,VTU,A,58,0,1141
6916,VTU,B,0,88,1141
6917,VTU,A,58,0,1141
6918,VTU,A,58,0,1142
6919,VU,A,58,0,1142
6920,VU,B,0,88,1142
6921,VTU,A,58,0,1142
6922,VTU,B,0,88,1142
6923,VTU,A,58,0,1142
6924,VTU,A,58,0,1142
6925,VU,A,58,0,1143
6926,VTU,A,58,0,1143
6927,VU,B,0,88,1143
6928,VU,B,0,88,1143
6929,VTU,A,58,0,1143
6930,VU,A,58,0,1143
6931,VU,A,58,0,1144
6932,VU,B,0,88,1144
6933,VTU,A,58,0,1144
6934,VTU,B,0,88,1144
6935,VU,A,58,0,1144
6936,VTU,A,58,0,1144
6937,VU,B,0,88,1145
6938,VTU,A,58,0,1145
6939,VU,A,58,0,1145
6940,VTU,B,0,88,1145
6941,VU,B,0,88,1145
6942,VTU,B,0,88,1145
6943,VTU,B,0,88,1145
6944,VTU,B,0,88,1145
6945,VTU,A,58,0,1146
6946,VU,A,58,0,1146
6947,VTU,A,58,0,1146
6948,VU,B,0,88,1146
6949,VTU,B,0,88,1147
6950,VU,B,0,88,1147
6951,VTU,B,0,88,1147
6952,VTU,A,58,0,1147
6953,VU,A,58,0,1147
6954,VU,B,0,88,1148
6955,VTU,B,0,88,1148
6956,VU,B,0,88,1148
6957,VTU,B,0,88,1148
6958,VU,A,58,0,1148
6959,VTU,B,0,88,1148
6960,VTU,A,58,0,1149
6961,VU,B,0,88,1149
6962,VU,B,0,88,1149
6963,VTU,A,58,0,1149
6964,VU,A,58,0,1149
6965,VU,B,0,88,1150
6966,VTU,B,0,88,1150
6967,VU,B,0,88,1150
6968,VU,A,58,0,1150
6969,VTU,A,58,0,1150
6970,VU,A,58,0,1151
6971,VTU,B,0,88,1151
6972,VTU,B,0,88,1151
6973,VU,B,0,88,1151
6974,VTU,A,58,0,1151
6975,VTU,A,58,0,1151
6976,VTU,B,0,88,1152
6977,VU,A,58,0,1152
6978,VTU,A,58,0,1152
6979,VTU,A,58,0,1152
6980,VTU,B,0,88,1152
6981,VU,A,58,0,1153
6982,VU,A,58,0,1153
6983,VU,B,0,88,1153
6984,VU,B,0,88,1153
6985,VU,A,58,0,1153
6986,VTU,A,58,0,1154
6987,VTU,A,58,0,1154
6988,VU,B,0,88,1154
6989,VTU,B,0,88,1154
6990,VTU,B,0,88,1154
6991,VTU,A,58,0,1154
6992,VU,B,0,88,1154
6993,VTU,A,58,0,1154
6994,VTU,A,58,0,1155
6995,VU,A,58,0,1155
6996,VTU,A,58,0,1155
6997,VU,A,58,0,1155
6998,VU,A,58,0,1155
6999,VTU,A,58,0,1155
7000,VTU,A,58,0,1155
7001,VU,A,58,0,1156
7002,VTU,A,58,0,1156
7003,VU,A,58,0,1156
7004,VTU,A,58,0,1156
7005,VU,B,0,88,1156
7006,VU,A,58,0,1157
7007,VTU,B,0,88,1157
7008,VTU,B,0,88,1157
7009,VU,A,58,0,1157
7010,VU,B,0,88,1157
7011,VU,A,58,0,1158
7012,VTU,A,58,0,1158
7013,VTU,B,0,88,1158
7014,VU,A,58,0,1158
7015,VU,A,58,0,1158
7016,VU,A,58,0,1158
7017,VTU,A,58,0,1158
7018,VTU,A,58,0,1158
7019,VTU,A,58,0,1159
7020,VTU,A,58,0,1159
7021,VTU,B,0,88,1159
7022,VU,B,0,88,1159
7023,VU,B,0,88,1159
7024,VTU,B,0,88,1159
7025,VTU,A,58,0,1159
7026,VTU,B,0,88,1160
7027,VTU,B,0,88,1160
7028,VU,B,0,88,1160
7029,VTU,A,58,0,1160
7030,VTU,B,0,88,1160
7031,VTU,A,58,0,1160
7032,VTU,B,0,88,1160
7033,VTU,A,58,0,1161
7034,VU,B,0,88,1161
7035,VTU,A,58,0,1161
7036,VTU,A,58,0,1161
7037,VTU,A,58,0,1161
7038,VU,A,58,0,1161
7039,VU,B,0,88,1161
7040,VU,A,58,0,1162
7041,VU,B,0,88,1162
7042,VU,A,58,0,1162
7043,VTU,A,58,0,1162
7044,VTU,A,58,0,1162
7045,VU,B,0,88,1162
7046,VTU,A,58,0,1163
7047,VU,A,58,0,1163
7048,VU,B,0,88,1163
7049,VTU,B,0,88,1163
7050,VTU,B,0,88,1163
7051,VU,A,58,0,1163
7052,VU,A,58,0,1164
7053,VU,A,58,0,1164
7054,VU,A,58,0,1164
7055,VTU,B,0,88,1164
7056,VU,B,0,88,1164
7057,VTU,B,0,88,1164
7058,VTU,A,58,0,1164
7059,VU,B,0,88,1165
7060,VU,A,58,0,1165
7061,VU,B,0,88,1165
7062,VTU,B,0,88,1165
7063,VTU,B,0,88,1165
7064,VU,A,58,0,1165
7065,VU,B,0,88,1165
7066,VU,B,0,88,1165
7067,VU,B,0,88,1166
7068,VTU,B,0,88,1166
7069,VTU,B,0,88,1166
7070,VU,A,58,0,1166
7071,VTU,A,58,0,1166
7072,VU,B,0,88,1166
7073,VTU,B,0,88,1166
7074,VTU,A,58,0,1167
7075,VTU,A,58,0,1167
7076,VU,B,0,88,1167
7077,VTU,A,58,0,1167
7078,VTU,A,58,0,1167
7079,VU,B,0,88,1167
7080,VU,A,58,0,1167
7081,VU,B,0,88,1168
7082,VTU,A,58,0,1168
7083,VTU,B,0,88,1168
7084,VTU,B,0,88,1168
7085,VTU,B,0,88,1168
7086,VTU,A,58,0,1168
7087,VTU,A,58,0,1168
7088,VU,B,0,88,1168
7089,VTU,A,58,0,1169
7090,VTU,B,0,88,1169
7091,VTU,B,0,88,1169
7092,VTU,B,0,88,1169
7093,VU,A,58,0,1169
7094,VTU,A,58,0,1169
7095,VU,A,58,0,1169
7096,VTU,B,0,88,1170
7097,VTU,B,0,88,1170
7098,VTU,A,58,0,1170
7099,VTU,A,58,0,1170
7100,VTU,A,58,0,1170
7101,VU,B,0,88,1170
7102,VU,A,58,0,1171
7103,VU,A,58,0,1171
7104,VTU,B,0,88,1171
7105,VU,B,0,88,1171
7106,VTU,A,58,0,1171
7107,VTU,B,0,88,1171
7108,VTU,B,0,88,1171
7109,VU,B,0,88,1171
7110,VTU,A,58,0,1172
7111,VTU,B,0,88,1172
7112,VTU,A,58,0,1172
7113,VTU,B,0,88,1172
7114,VTU,B,0,88,1172
7115,VU,A,58,0,1172
7116,VU,B,0,88,1172
7117,VU,A,58,0,1172
7118,VU,B,0,88,1173
7119,VU,B,0,88,1173
7120,VTU,B,0,88,1173
7121,VTU,A,58,0,1173
7122,VU,A,58,0,1173
7123,VU,B,0,88,1173
7124,VU,A,58,0,1173
7125,VTU,B,0,88,1174
7126,VTU,B,0,88,1174
7127,VTU,B,0,88,1174
7128,VU,A,58,0,1174
7129,VTU,A,58,0,1174
7130,VTU,B,0,88,1174
7131,VTU,A,58,0,1174
7132,VTU,B,0,88,1174
7133,VTU,A,58,0,1175
7134,VU,B,0,88,1175
7135,VTU,A,58,0,1175
7136,VU,B,0,88,1175
7137,VU,B,0,88,1175
7138,VU,A,58,0,1175
7139,VTU,A,58,0,1176
7140,VU,B,0,88,1176
7141,VU,B,0,88,1176
7142,VTU,B,0,88,1176
7143,VU,B,0,88,1176
7144,VU,A,58,0,1177
7145,VTU,A,58,0,1177
7146,VTU,A,58,0,1177
7147,VU,A,58,0,1177
7148,VU,A,58,0,1177
7149,VTU,A,58,0,1177
7150,VTU,B,0,88,1177
7151,VU,B,0,88,1177
7152,VU,A,58,0,1178
7153,VU,B,0,88,1178
7154,VTU,A,58,0,1178
7155,VU,B,0,88,1178
7156,VU,B,0,88,1179
7157,VU,A,58,0,1179
7158,VTU,A,58,0,1179
7159,VTU,B,0,88,1179
7160,VU,A,58,0,1179
7161,VU,A,58,0,1179
7162,VU,A,58,0,1180
7163,VU,B,0,88,1180
7164,VTU,A,58,0,1180
7165,VU,A,58,0,1180
7166,VU,A,58,0,1180
7167,VTU,A,58,0,1180
7168,VU,A,58,0,1180
7169,VTU,A,58,0,1180
7170,VTU,A,58,0,1181
7171,VTU,A,58,0,1181
7172,VU,B,0,88,1181
7173,VTU,B,0,88,1181
7174,VTU,B,0,88,1181
7175,VU,A,58,0,1181
7176,VTU,A,58,0,1182
7177,VU,B,0,88,1182
7178,VU,B,0,88,1182
7179,VU,B,0,88,1182
7180,VU,B,0,88,1182
7181,VTU,A,58,0,1182
7182,VTU,A,58,0,1182
7183,VTU,A,58,0,1183
7184,VU,A,58,0,1183
7185,VTU,B,0,88,1183
7186,VTU,A,58,0,1183
7187,VU,A,58,0,1183
7188,VU,B,0,88,1183
7189,VTU,A,58,0,1184
7190,VTU,A,58,0,1184
7191,VU,A,58,0,1184
7192,VTU,A,58,0,1184
7193,VTU,B,0,88,1184
7194,VU,B,0,88,1185
7195,VTU,A,58,0,1185
7196,VU,B,0,88,1185
7197,VTU,A,58,0,1185
7198,VU,A,58,0,1185
7199,VU,A,58,0,1185
7200,VTU,B,0,88,1185
7201,VU,B,0,88,1186
7202,VU,A,58,0,1186
7203,VU,B,0,88,1186
7204,VTU,B,0,88,1186
7205,VTU,B,0,88,1186
7206,VU,A,58,0,1186
7207,VTU,A,58,0,1187
7208,VTU,B,0,88,1187
7209,VTU,B,0,88,1187
7210,VU,A,58,0,1187
7211,VTU,B,0,88,1187
7212,VTU,A,58,0,1187
7213,VTU,B,0,88,1188
7214,VU,A,58,0,1188
7215,VU,B,0,88,1188
7216,VU,A,58,0,1188
7217,VTU,A,58,0,1188
7218,VTU,B,0,88,1188
7219,VTU,A,58,0,1189
7220,VTU,A,58,0,1189
7221,VTU,A,58,0,1189
7222,VTU,A,58,0,1189
7223,VU,B,0,88,1189
7224,VU,B,0,88,1189
7225,VU,A,58,0,1189
7226,VTU,B,0,88,1189
7227,VU,B,0,88,1190
7228,VU,A,58,0,1190
7229,VU,B,0,88,1190
7230,VU,A,58,0,1190
7231,VTU,B,0,88,1190
7232,VU,B,0,88,1190
7233,VTU,A,58,0,1191
7234,VU,A,58,0,1191
7235,VTU,B,0,88,1191
7236,VU,A,58,0,1191
7237,VU,A,58,0,1191
7238,VTU,A,58,0,1192
7239,VU,B,0,88,1192
7240,VU,A,58,0,1192
7241,VTU,A,58,0,1192
7242,VU,A,58,0,1192
7243,VTU,B,0,88,1192
7244,VU,A,58,0,1193
7245,VTU,B,0,88,1193
7246,VU,B,0,88,1193
7247,VTU,A,58,0,1193
7248,VTU,A,58,0,1193
7249,VU,B,0,88,1193
7250,VTU,A,58,0,1193
7251,VTU,B,0,88,1194
7252,VU,A,58,0,1194
7253,VTU,A,58,0,1194
7254,VU,A,58,0,1194
7255,VTU,A,58,0,1195
7256,VTU,B,0,88,1195
7257,VU,B,0,88,1195
7258,VU,B,0,88,1195
7259,VU,A,58,0,1195
7260,VTU,B,0,88,1195
7261,VU,A,58,0,1195
7262,VTU,B,0,88,1195
7263,VU,B,0,88,1196
7264,VTU,A,58,0,1196
7265,VTU,A,58,0,1196
7266,VTU,A,58,0,1196
7267,VTU,A,58,0,1196
7268,VTU,A,58,0,1197
7269,VTU,B,0,88,1197
7270,VU,A,58,0,1197
7271,VTU,A,58,0,1197
7272,VU,B,0,88,1198
7273,VU,A,58,0,1198
7274,VU,A,58,0,1198
7275,VU,A,58,0,1198
7276,VU,A,58,0,1198
7277,VTU,B,0,88,1198
7278,VU,A,58,0,1198
7279,VTU,B,0,88,1199
7280,VU,B,0,88,1199
7281,VTU,A,58,0,1199
7282,VTU,A,58,0,1199
7283,VTU,A,58,0,1199
7284,VTU,B,0,88,1200
7285,VTU,A,58,0,1200
7286,VU,A,58,0,1200
7287,VU,B,0,88,1200
7288,VTU,A,58,0,1200
7289,VTU,B,0,88,1201
7290,VTU,B,0,88,1201
7291,VU,A,58,0,1201
7292,VU,B,0,88,1201
7293,VU,B,0,88,1201
7294,VTU,B,0,88,1201
7295,VTU,B,0,88,1202
7296,VTU,A,58,0,1202
7297,VTU,A,58,0,1202
7298,VTU,B,0,88,1202
7299,VTU,A,58,0,1202
7300,VU,A,58,0,1202
7301,VU,B,0,88,1202
7302,VU,B,0,88,1203
7303,VTU,A,58,0,1203
7304,VU,B,0,88,1203
7305,VTU,A,58,0,1203
7306,VU,A,58,0,1204
7307,VU,A,58,0,1204
7308,VU,B,0,88,1204
7309,VU,A,58,0,1204
7310,VU,A,58,0,1204
7311,VU,B,0,88,1204
7312,VU,B,0,88,1204
7313,VTU,B,0,88,1204
